x,y,speed,Player.x,Player.y
68.74248,617.3846,70.0,904.0,585.0
67.9442,617.53955,70.0,904.0,585.0
69.45698,617.67505,70.0,904.0,585.0
67.445206,617.8364,70.0,904.0,585.0
68.09818,617.9894,70.0,904.0,585.0
68.74521,618.13403,70.0,904.0,585.0
68.15635,618.28625,70.0,904.0,585.0
68.746956,618.4309,70.0,904.0,585.0
69.45768,618.5664,70.0,904.0,585.0
67.502396,618.72705,70.0,904.0,585.0
69.45733,618.86255,70.0,904.0,585.0
68.74864,619.00714,70.0,904.0,585.0
80.0,619.00714,70.0,904.0,585.0
68.04541,619.16077,70.0,904.0,585.0
69.88479,619.2908,70.0,904.0,585.0
68.35373,619.4404,70.0,904.0,585.0
68.18407,619.5923,70.0,904.0,585.0
68.00166,619.7465,70.0,904.0,585.0
68.21787,619.89795,70.0,904.0,585.0
68.76439,620.04236,70.0,904.0,585.0
68.15467,620.1946,70.0,904.0,585.0
68.098816,620.34753,70.0,904.0,585.0
69.45698,620.48303,70.0,904.0,585.0
67.44871,620.64435,70.0,904.0,585.0
68.09468,620.79736,70.0,904.0,585.0
69.40765,626.85706,49.16547,904.0,585.0
85.344635,633.2712,70.0,904.0,585.0
92.548416,641.9165,70.0,904.0,585.0
100.74246,651.75024,70.0,904.0,585.0
108.11558,660.5988,70.0,904.0,585.0
115.36668,669.3009,70.0,904.0,585.0
122.517715,677.88293,70.0,904.0,585.0
129.79095,686.61163,70.0,904.0,585.0
136.96667,695.22327,70.0,904.0,585.0
144.9011,704.7454,70.0,904.0,585.0
152.10075,713.3858,70.0,904.0,585.0
158.8484,721.4837,70.0,904.0,585.0
166.05133,728.6443,70.0,904.0,585.0
174.05824,729.6092,70.0,904.0,585.0
180.8055,728.0974,70.0,904.0,585.0
188.80188,729.59656,70.0,904.0,585.0
195.54935,728.0977,70.0,904.0,585.0
202.7573,728.6503,70.0,904.0,585.0
210.38239,729.15094,70.0,904.0,585.0
217.56143,728.61566,70.0,904.0,585.0
224.77202,728.6535,70.0,904.0,585.0
231.96835,728.6364,70.0,904.0,585.0
239.1612,728.6322,70.0,904.0,586.0
247.09122,729.5169,70.0,905.0,586.0
254.45187,728.8336,70.0,907.0,587.0
262.05045,729.1191,70.0,910.0,589.0
269.2411,728.6296,70.0,913.0,590.0
276.92398,729.22034,70.0,915.0,591.0
283.88965,728.35956,70.0,915.0,591.0
291.89853,729.6116,70.0,916.0,592.0
299.29163,728.87256,70.0,917.0,592.0
306.81635,729.03046,70.0,918.0,593.0
313.87732,728.47394,70.0,918.0,593.0
321.92368,729.6565,70.0,918.0,593.0
328.83084,728.28937,70.0,918.0,593.0
336.28326,728.9437,70.0,918.0,593.0
344.3272,729.6536,70.0,918.0,593.0
351.1012,728.1295,70.0,918.0,593.0
359.0897,729.5871,70.0,918.0,593.0
365.83344,728.09326,70.0,918.0,593.0
373.04007,728.64874,70.0,918.0,593.0
381.0921,729.6633,70.0,918.0,593.0
387.84634,728.10583,70.0,918.0,593.0
396.305,730.1513,70.0,919.0,593.0
403.45203,728.5773,70.0,922.0,596.0
410.8933,728.93036,70.0,924.0,606.0
418.07364,728.6172,70.0,927.0,612.0
418.07364,720.0,70.0,928.0,617.0
424.9451,728.2465,70.0,928.0,623.0
432.77698,729.3991,70.0,928.0,629.0
439.58817,728.1742,70.0,928.0,635.0
447.3164,729.2747,70.0,928.0,639.0
454.30972,728.39276,70.0,928.0,644.0
462.10455,729.3547,70.0,929.0,651.0
469.31818,728.65717,70.0,929.0,655.0
476.8922,729.08966,70.0,928.0,660.0
484.15097,728.7113,70.0,927.0,664.0
491.59183,728.9299,70.0,925.0,667.0
499.55008,729.5508,70.0,924.0,670.0
506.85333,728.7647,70.0,924.0,673.0
514.2692,728.89984,70.0,923.0,675.0
521.5039,728.68243,70.0,922.0,677.0
529.2201,729.26025,70.0,919.0,680.0
536.38885,728.6033,70.0,918.0,682.0
544.00824,729.1441,70.0,916.0,684.0
550.72656,728.0627,70.0,915.0,686.0
558.79376,729.6815,70.0,914.0,687.0
566.2924,728.9992,70.0,913.0,689.0
573.6156,728.78864,70.0,912.0,691.0
580.8152,728.6403,70.0,911.0,692.0
587.9957,728.6175,70.0,910.0,695.0
595.4379,728.9314,70.0,909.0,698.0
602.8078,728.8446,70.0,909.0,700.0
610.65326,729.4154,70.0,908.0,702.0
618.1195,728.9603,70.0,908.0,704.0
625.32196,728.64374,70.0,906.0,709.0
632.5089,728.6251,70.0,906.0,712.0
639.9243,728.8993,70.0,905.0,719.0
647.57806,729.18536,70.0,905.0,721.0
654.7637,728.62354,70.0,905.0,725.0
661.9598,728.6361,70.0,904.0,726.0
669.8243,729.4383,70.0,904.0,728.0
676.6907,728.2404,70.0,904.0,730.0
683.9041,728.6569,70.0,904.0,730.0
691.1035,728.64014,70.0,904.0,730.0
698.4153,728.7749,70.0,904.0,730.0
705.68896,728.72925,70.0,904.0,730.0
713.29956,729.13354,70.0,904.0,730.0
720.504,728.6461,70.0,904.0,730.0
727.72687,728.6682,70.0,904.0,730.0
734.4769,728.1008,70.0,904.0,730.0
741.6825,728.64746,70.0,904.0,730.0
749.1689,728.9845,70.0,904.0,730.0
756.3455,728.61273,70.0,904.0,730.0
763.9623,729.1409,70.0,904.0,730.0
771.54944,729.10547,70.0,903.0,730.0
778.29865,728.0998,70.0,891.0,730.0
786.3417,729.6525,70.0,880.0,730.0
793.96606,729.15015,70.0,862.0,730.0
795.58215,728.49,63.778366,847.0,730.0
781.52167,714.86005,8.951955,835.0,730.0
772.6543,713.72833,25.425581,834.0,730.0
768.363,708.94073,31.544989,836.9207,730.0
760.4661,714.5701,70.0,836.9207,730.0
751.42206,721.01733,70.0,836.9207,730.0
741.7716,726.8795,70.0,836.9207,730.0
732.64594,726.50543,70.0,836.9207,730.0
732.64594,720.0,70.0,836.9207,730.0
722.66724,727.11346,70.0,836.9207,730.0
714.01666,726.16675,70.0,836.9207,730.0
704.88873,726.507,70.0,833.0,730.0
695.0583,727.0078,70.0,833.0,726.0
686.4746,726.119,70.0,834.0,721.0
676.4664,727.1346,70.0,837.0,715.0
666.55096,727.06836,70.0,842.0,706.0
657.11786,726.72455,70.0,845.0,700.0
647.981,726.51337,70.0,847.0,694.0
638.4053,726.82623,70.0,850.0,687.0
629.8066,726.12976,70.0,853.0,680.0
620.3512,726.7404,70.0,855.0,673.0
610.65063,726.9152,70.0,858.0,668.0
600.96063,726.9077,70.0,860.0,663.0
591.8405,726.5014,70.0,861.0,659.0
582.15106,726.9073,70.0,862.0,658.0
572.46136,726.9075,70.0,863.0,656.0
562.7719,726.9073,70.0,863.0,654.0
553.0802,726.9089,70.0,864.0,652.0
543.39105,726.90704,70.0,865.0,648.0
533.70215,726.9069,70.0,866.0,646.0
525.15216,726.09503,70.0,866.0,644.0
514.89233,727.3139,70.0,866.0,643.0
505.7708,726.50244,70.0,866.0,641.0
496.08163,726.9071,70.0,866.0,640.0
486.3914,726.9079,70.0,866.0,639.0
477.27322,726.50006,70.0,867.0,639.0
468.69815,726.1129,70.0,867.0,639.0
459.03293,726.8901,70.0,867.0,639.0
450.47964,726.09735,70.0,867.0,638.0
441.33054,726.5221,70.0,867.0,638.0
431.6974,726.8672,70.0,867.0,638.0
421.46622,727.2935,70.0,867.0,638.0
412.88083,726.12024,70.0,867.0,638.0
402.63824,727.30164,70.0,867.0,638.0
392.96194,726.89795,70.0,867.0,638.0
384.3782,726.1191,70.0,867.0,638.0
374.69742,726.9011,70.0,867.0,638.0
364.4537,727.3024,70.0,867.0,638.0
355.13684,726.6417,70.0,867.0,638.0
345.62686,726.77936,70.0,867.0,638.0
335.9564,726.8938,70.0,867.0,638.0
326.79388,726.5317,70.0,867.0,638.0
315.54617,728.0181,70.0,867.0,638.0
308.09137,725.3143,70.0,867.0,638.0
298.6396,726.73785,70.0,867.0,638.0
289.47687,726.5318,70.0,867.0,638.0
280.30936,726.5352,70.0,867.0,638.0
271.1483,726.53064,70.0,867.0,638.0
261.83502,726.63916,70.0,867.0,638.0
252.67503,726.52985,70.0,867.0,638.0
243.14894,726.79083,70.0,867.0,638.0
233.98422,726.53326,70.0,867.0,638.0
224.82172,726.5317,70.0,867.0,638.0
207.14241,732.603,70.0,867.0,638.0
205.4331,721.2185,70.0,867.0,638.0
197.40758,725.7211,70.0,867.0,638.0
187.97507,726.7241,70.0,867.0,638.0
178.81285,726.53143,70.0,867.0,638.0
170.00067,726.2819,70.0,867.0,638.0
170.00067,720.0,70.0,867.0,638.0
160.87915,726.50244,70.0,867.0,638.0
151.2134,726.89044,70.0,867.0,638.0
142.62802,726.12024,70.0,867.0,638.0
132.54065,727.191,70.0,867.0,638.0
124.60692,726.6684,55.51496,867.0,638.0
133.47807,720.971,70.0,867.0,638.0
144.6312,721.22076,70.0,867.0,638.0
155.74863,721.21686,70.0,867.0,638.0
168.25677,721.3691,70.0,867.0,638.0
179.38812,721.2184,70.0,867.0,638.0
190.90831,721.2609,70.0,867.0,638.0
201.69139,721.18024,70.0,867.0,638.0
214.01883,721.3493,70.0,867.0,638.0
225.13354,721.21655,70.0,867.0,638.0
236.79701,721.2766,70.0,867.0,638.0
248.63701,721.29596,70.0,867.0,638.0
259.11725,721.1471,70.0,867.0,638.0
270.30405,721.2244,70.0,867.0,638.0
281.49698,721.2251,70.0,867.0,638.0
292.69507,721.2257,70.0,867.0,638.0
304.94394,721.3407,70.0,867.0,638.0
316.3672,721.2503,70.0,867.0,638.0
327.6496,721.2349,70.0,867.0,638.0
339.40457,721.2866,70.0,867.0,638.0
350.22363,721.1842,70.0,867.0,638.0
362.4001,721.33276,70.0,867.0,638.0
374.6558,721.34143,70.0,867.0,638.0
386.17606,721.2609,70.0,867.0,638.0
397.89352,721.28253,70.0,867.0,638.0
409.2188,721.2396,70.0,867.0,638.0
420.25357,721.2078,70.0,867.0,638.0
431.99356,721.285,70.0,867.0,638.0
446.24313,721.5597,70.0,867.0,638.0
455.29935,720.9913,70.0,867.0,638.0
467.05396,721.2866,70.0,867.0,638.0
479.0201,721.30975,70.0,869.0,640.0
490.50092,721.25665,70.0,878.0,657.0
502.9689,721.3647,70.0,884.0,668.0
512.7517,721.0708,70.0,891.0,680.0
524.569,721.29346,70.0,898.0,693.0
535.70135,721.2185,70.0,902.0,704.0
546.83374,721.2185,70.0,905.0,711.0
557.96814,721.2187,70.0,908.0,717.0
571.88635,721.52344,70.0,909.0,721.0
581.62775,721.0662,70.0,909.0,723.0
593.45715,721.2948,70.0,910.0,727.0
604.5906,721.2186,70.0,911.0,730.0
615.12866,721.15344,70.0,912.0,730.0
626.9853,721.2978,70.0,912.0,730.0
638.61847,721.2733,70.0,912.0,730.0
650.41656,721.2914,70.0,912.0,730.0
661.6347,721.2279,70.0,912.0,730.0
673.0518,721.24963,70.0,912.0,730.0
684.4251,721.2449,70.0,912.0,730.0
696.1188,721.2799,70.0,912.0,730.0
707.26917,721.22046,70.0,912.0,730.0
718.4203,721.2205,70.0,912.0,730.0
729.8071,721.24634,70.0,912.0,730.0
740.99225,721.22424,70.0,912.0,730.0
752.18726,721.22534,70.0,912.0,730.0
752.18726,720.0,70.0,912.0,730.0
763.38464,721.2256,70.0,912.0,730.0
774.51764,721.21857,70.0,912.0,730.0
784.99725,721.14703,70.0,912.0,730.0
796.889,721.30164,70.0,912.0,730.0
808.552,721.27655,70.0,912.0,730.0
819.03296,721.1472,70.0,912.0,730.0
831.5183,721.3666,70.0,912.0,730.0
841.6588,721.09125,69.997505,913.0882,730.0
830.53656,718.6784,70.0,913.0882,730.0
818.71893,717.2742,70.0,913.0882,730.0
806.90265,715.87006,70.0,913.0882,730.0
795.77826,714.5482,70.0,913.0882,730.0
783.96436,713.1444,70.0,913.0882,730.0
772.84235,711.8228,70.0,913.0,730.0
762.39935,710.5819,70.0,913.0,730.0
749.99414,709.10785,70.0,913.0,730.0
738.8392,707.78235,70.0,913.0,727.0
727.76337,706.46625,70.0,912.0,724.0
716.5441,705.1331,70.0,912.0,719.0
705.18634,703.7835,70.0,912.0,713.0
694.0518,702.46045,70.0,911.0,708.0
681.9164,701.01843,70.0,911.0,703.0
671.48694,699.7792,70.0,910.0,698.0
660.3337,698.45386,70.0,909.0,693.0
649.2117,697.13226,70.0,909.0,689.0
638.09314,695.8111,70.0,907.0,685.0
626.6697,694.4537,70.0,906.0,681.0
615.50415,693.1269,70.0,906.0,678.0
604.00085,691.76,70.0,905.0,675.0
591.52295,690.2773,70.0,904.0,673.0
581.05414,689.0333,70.0,904.0,671.0
569.5838,687.67035,70.0,903.0,669.0
557.1599,686.1941,70.0,903.0,668.0
546.5327,684.93134,70.0,903.0,667.0
535.3652,683.6044,70.0,903.0,667.0
524.1916,682.2767,70.0,903.0,666.0
513.01685,680.94885,70.0,903.0,666.0
501.1564,679.53955,70.0,903.0,665.0
490.68686,678.2955,70.0,903.0,665.0
478.22284,676.81445,70.0,903.0,664.0
467.79584,675.57544,70.0,903.0,663.0
455.9126,674.1634,70.0,903.0,662.0
444.82053,672.84534,70.0,903.0,662.0
434.34558,671.60065,70.0,903.0,662.0
423.16815,670.27246,70.0,903.0,662.0
410.7779,668.8002,70.0,902.0,662.0
399.28918,667.435,70.0,902.0,662.0
388.5512,666.15906,70.0,902.0,662.0
377.3715,664.8306,70.0,902.0,662.0
366.27356,663.5119,70.0,902.0,662.0
355.17535,662.1932,70.0,902.0,662.0
343.9123,660.85486,70.0,902.0,662.0
331.5547,659.3865,70.0,902.0,662.0
319.87198,657.9983,70.0,902.0,662.0
308.3615,656.63055,70.0,902.0,662.0
296.99515,655.2799,70.0,902.0,662.0
285.4164,653.90405,70.0,902.0,662.0
273.8445,652.529,70.0,901.0,661.0
262.72214,651.20734,70.0,901.0,661.0
251.52641,649.877,70.0,901.0,660.0
251.52641,649.877,70.0,901.0,660.0
240.87914,648.6118,70.0,901.0,660.0
228.92151,647.1909,70.0,901.0,660.0
218.47234,645.9493,70.0,901.0,660.0
206.0957,644.47864,70.0,901.0,660.0
194.9791,643.1577,70.0,901.0,659.0
183.83878,641.834,70.0,901.0,658.0
172.02142,640.42975,70.0,901.0,656.0
159.35902,638.9251,70.0,901.0,653.0
148.42459,637.6258,70.0,899.0,651.0
139.27025,636.5939,69.99322,899.0,649.0
150.36871,638.08466,70.0,899.0,648.0
161.4693,639.57574,70.0,899.0,647.0
172.5739,641.0674,70.0,899.0,646.0
183.67038,642.5579,70.0,899.0,645.0
194.77498,644.04956,70.0,899.0,644.0
205.20462,645.45056,70.0,899.0,643.0
216.30756,646.94196,70.0,899.0,642.0
228.07117,648.5221,70.0,897.0,641.0
238.52016,649.92566,70.0,897.0,640.0
250.37099,651.5175,70.0,897.0,639.0
260.81998,652.9211,70.0,897.0,638.0
273.16367,654.57916,70.0,897.0,637.0
284.26486,656.0704,70.0,897.0,636.0
294.7142,657.474,70.0,897.0,636.0
305.84497,658.9692,70.0,897.0,635.0
316.9455,660.46027,70.0,897.0,634.0
328.04538,661.9513,70.0,897.0,633.0
339.79852,663.53,70.0,897.0,633.0
350.9204,665.024,70.0,897.0,633.0
362.0278,666.516,70.0,897.0,633.0
374.45486,668.18524,70.0,897.0,633.0
384.90143,669.5885,70.0,897.0,633.0
396.08643,671.09094,70.0,897.0,633.0
407.1924,672.58276,70.0,897.0,633.0
418.3435,674.0806,70.0,897.0,636.0
430.65222,675.734,70.0,898.0,640.0
441.80707,677.2324,70.0,900.0,645.0
452.9598,678.7305,70.0,902.0,653.0
464.6485,680.3006,70.0,905.0,663.0
475.8773,681.8089,70.0,907.0,676.0
486.8445,683.2821,70.0,909.0,683.0
498.9446,684.9075,70.0,910.0,691.0
509.38644,686.31006,70.0,910.0,695.0
521.16974,687.8929,70.0,911.0,699.0
532.2842,689.38586,70.0,912.0,703.0
543.44135,690.8846,70.0,912.0,705.0
554.8713,692.4199,70.0,912.0,707.0
565.98065,693.91223,70.0,912.0,711.0
577.7317,695.4907,70.0,912.0,712.0
589.5378,697.0766,70.0,912.0,713.0
599.9871,698.4802,70.0,912.0,715.0
611.3681,700.009,70.0,912.0,718.0
622.48193,701.50183,70.0,913.0,721.0
633.6367,703.0002,70.0,913.0,722.0
644.7756,704.4964,70.0,913.0,725.0
656.25977,706.039,70.0,913.0,726.0
667.56525,707.5576,70.0,913.0,726.0
679.19385,709.1196,70.0,913.0,727.0
691.3713,710.7554,70.0,913.0,727.0
702.82385,712.29376,70.0,913.0,727.0
702.82385,712.29376,70.0,913.0,727.0
713.5191,713.7304,70.0,913.0,727.0
725.78674,715.3783,70.0,913.0,727.0
737.2797,716.9221,70.0,913.0,727.0
747.726,718.3253,70.0,913.0,727.0
759.0857,719.8512,70.0,913.0,727.0
770.20557,721.3449,70.0,913.0,727.0
781.322,721.4932,70.0,913.0,727.0
793.08234,721.5797,70.0,913.0,727.0
804.1981,721.49316,70.0,913.0,727.0
815.279,721.48846,70.0,913.0,727.0
826.713,721.5359,70.0,913.0,728.0
837.15826,721.4031,70.0,913.0,730.0
845.4444,721.1243,69.99993,912.0,730.0
834.9935,718.613,70.0,912.0,730.0
823.1891,717.04626,70.0,912.0,730.0
811.44226,715.48724,70.0,910.0,730.0
800.9907,714.1001,70.0,910.0,730.0
789.1961,712.5347,70.0,910.0,730.0
776.742,710.88184,70.0,910.0,730.0
766.2894,709.49457,70.0,910.0,730.0
755.0902,708.0082,70.0,910.0,730.0
743.97986,706.5336,70.0,910.0,730.0
732.82336,705.0529,70.0,910.0,730.0
720.5345,703.42194,70.0,910.0,726.0
709.37427,701.94073,70.0,910.0,712.0
697.637,700.38293,70.0,911.0,700.0
686.5212,698.90765,70.0,913.0,687.0
675.3993,697.4316,70.0,916.0,666.0
664.3286,695.9623,70.0,918.0,653.0
652.23645,694.3574,70.0,920.0,638.0
640.67834,692.8234,70.0,922.0,625.0
629.90717,691.39386,70.0,926.0,615.0
618.78937,689.9183,70.0,930.0,605.0
608.32764,688.5298,70.0,932.0,595.0
596.72266,686.98956,70.0,936.0,585.0
585.57605,685.5102,70.0,939.0,578.0
574.08466,683.98505,70.0,943.0,569.0
561.61774,682.33044,70.0,946.0,563.0
551.16925,680.9437,70.0,946.0,559.0
539.37463,679.37836,70.0,949.0,555.0
526.91846,677.72516,70.0,950.0,551.0
516.46967,676.3384,70.0,951.0,549.0
504.0352,674.68805,70.0,951.0,546.0
492.9204,673.2129,70.0,951.0,543.0
481.39484,671.6832,70.0,952.0,539.0
469.66776,670.1268,70.0,952.0,536.0
457.5556,668.5192,70.0,953.0,534.0
446.2285,667.01587,70.0,953.0,532.0
435.63788,665.6103,70.0,953.0,531.0
424.52377,664.1352,70.0,953.0,531.0
413.36215,662.6538,70.0,953.0,531.0
401.43423,661.07074,70.0,953.0,531.0
390.9854,659.68396,70.0,953.0,531.0
379.2115,658.12134,70.0,953.0,531.0
367.33514,656.5451,70.0,953.0,531.0
356.88535,655.1582,70.0,953.0,531.0
345.09613,653.5935,70.0,953.0,531.0
332.6956,651.9477,70.0,953.0,531.0
322.24405,650.56055,70.0,953.0,531.0
310.4345,648.99316,70.0,953.0,531.0
310.4345,648.99316,70.0,953.0,531.0
299.2753,647.5121,70.0,953.0,531.0
287.52884,645.95306,70.0,953.0,531.0
276.41647,644.4782,70.0,953.0,531.0
264.64697,642.91614,70.0,953.0,531.0
252.88387,641.3549,70.0,953.0,531.0
241.7271,639.8742,70.0,953.0,531.0
230.0807,638.3285,70.0,953.0,531.0
218.72575,636.8215,70.0,953.0,531.0
207.74295,635.36383,70.0,953.0,531.0
195.89914,633.79193,70.0,953.0,531.0
185.44725,632.4047,70.0,953.0,531.0
173.68352,630.84344,70.0,953.0,531.0
162.45271,629.3529,70.0,953.0,531.0
151.30643,627.87354,70.0,953.0,531.0
140.14862,626.39264,70.0,953.0,531.0
129.87479,625.9139,68.563705,953.0,531.0
139.55948,629.49866,70.0,953.0,531.0
150.46149,633.53406,70.0,953.0,531.0
162.50195,637.99084,70.0,953.0,531.0
172.5134,641.6966,70.0,953.0,531.0
183.37117,645.71564,70.0,953.0,531.0
194.55692,649.8561,70.0,953.0,531.0
204.44159,653.5149,70.0,953.0,531.0
215.94382,657.77246,70.0,953.0,531.0
226.30417,661.60736,70.0,953.0,531.0
237.488,665.7471,70.0,953.0,531.0
247.35306,669.3986,70.0,953.0,531.0
257.89407,673.3004,70.0,953.0,529.0
269.11902,677.4553,70.0,953.0,529.0
279.83493,681.4218,70.0,953.0,529.0
290.60028,685.4066,70.0,953.0,529.0
301.6689,689.50366,70.0,953.0,529.0
312.22595,693.4114,70.0,953.0,529.0
323.35464,697.5307,70.0,953.0,529.0
333.39334,701.2465,70.0,953.0,529.0
345.03842,705.55695,70.0,953.0,529.0
355.28152,709.34845,70.0,953.0,529.0
366.6984,713.5744,70.0,953.0,529.0
377.66815,717.6349,70.0,953.0,529.0
388.36417,721.59406,70.0,953.0,529.0
400.10934,724.3475,70.0,953.0,529.0
409.99207,723.6581,70.0,954.0,529.0
421.11334,724.1166,70.0,956.0,530.0
432.27603,724.1319,70.0,957.0,532.0
442.84174,723.9109,70.0,958.0,532.0
452.90997,723.72675,70.0,959.0,532.0
464.0977,724.1412,70.0,959.0,532.0
474.6246,723.89655,70.0,959.0,532.0
485.1431,723.89343,70.0,960.0,534.0
495.69568,723.90607,70.0,961.0,534.0
507.53357,724.38184,70.0,963.0,536.0
517.93085,723.8486,70.0,967.0,539.0
528.432,723.887,70.0,973.0,544.0
539.3158,724.0286,70.0,975.0,548.0
550.09625,723.9904,70.0,981.0,554.0
561.3045,724.14874,70.0,984.0,559.0
571.75824,723.86945,70.0,987.0,566.0
582.6449,724.0297,70.0,991.0,574.0
593.1997,723.90686,70.0,1000.0,586.0
603.1254,723.674,70.0,1007.0,599.0
603.1254,720.0,70.0,1019.0,614.0
613.6818,723.9075,70.0,1027.0,627.0
625.30505,724.30237,70.0,1037.0,642.0
636.01105,723.9628,70.0,1043.0,652.0
647.09125,724.1013,70.0,1055.0,669.0
657.47174,723.84235,70.0,1064.0,679.0
668.2843,724.00226,70.0,1068.0,684.0
678.807,723.895,70.0,1073.0,692.0
690.5942,724.36304,70.0,1078.0,698.0
700.94135,723.83,70.0,1082.0,704.0
712.63135,724.3271,70.0,1085.0,708.0
723.7892,724.13007,70.0,1086.0,712.0
733.63666,723.6451,70.0,1088.0,714.0
745.4524,724.3736,70.0,1090.0,717.0
755.95654,723.8881,70.0,1090.0,719.0
765.80365,723.64496,70.0,1091.0,720.0
776.33435,723.89795,70.0,1092.0,720.0
786.83685,723.8875,70.0,1092.0,721.0
797.34576,723.8899,70.0,1092.0,721.0
808.47797,724.1206,70.0,1093.0,721.0
818.35297,723.6553,70.0,1094.0,721.0
829.78973,724.23334,70.0,1095.0,722.0
840.7123,724.043,70.0,1097.0,722.0
851.7915,724.10095,70.0,1103.0,724.0
862.6557,724.0214,70.0,1107.0,726.0
872.8498,723.7734,70.0,1110.0,726.0
883.6068,723.9817,70.0,1114.0,726.0
894.23285,723.9332,70.0,1119.0,728.0
905.4071,724.13617,70.0,1124.0,729.0
915.9619,723.90686,70.0,1129.0,730.0
927.48083,724.26373,70.0,1133.0,730.0
938.6387,724.13007,70.0,1136.0,730.0
948.515,723.65576,70.0,1138.0,730.0
959.6719,724.1297,70.0,1141.0,730.0
970.1779,723.8888,70.0,1141.0,730.0
980.6788,723.8869,70.0,1141.0,730.0
991.8116,724.12085,70.0,1141.0,730.0
1001.68567,723.6549,70.0,1144.0,730.0
1012.2058,723.89404,70.0,1145.0,730.0
1022.7583,723.906,70.0,1146.0,730.0
1034.5615,724.369,70.0,1148.0,730.0
1045.4382,724.02606,70.0,1148.0,730.0
1055.6522,723.7807,70.0,1148.0,730.0
1066.1348,723.8801,70.0,1148.0,730.0
1076.8785,724.16034,69.35623,1148.6371,730.0
1066.6547,717.8662,70.0,1148.6371,730.0
1055.548,715.54816,70.0,1148.6371,730.0
1044.0074,713.1396,70.0,1148.6371,730.0
1033.0326,710.84906,70.0,1148.6371,730.0
1021.3306,708.4068,70.0,1148.6371,730.0
1011.00946,706.25275,70.0,1149.0,730.0
999.8287,703.91925,70.0,1150.0,730.0
987.78796,701.4063,70.0,1151.0,730.0
977.47015,699.2529,70.0,1151.0,730.0
965.47064,696.7486,70.0,1151.0,730.0
955.14545,694.5937,70.0,1151.0,730.0
944.11816,692.29224,70.0,1151.0,730.0
932.34875,689.8359,70.0,1151.0,730.0
920.6719,687.39886,70.0,1151.0,730.0
910.3511,685.2449,70.0,1151.0,730.0
899.02325,682.8807,70.0,1151.0,730.0
888.02545,680.5854,70.0,1151.0,730.0
888.02545,680.5854,70.0,1151.0,730.0
875.72516,678.01825,70.0,1151.0,730.0
864.2097,675.6149,70.0,1151.0,730.0
853.10706,673.2977,70.0,1151.0,729.0
841.80066,670.93805,70.0,1147.0,720.0
830.2015,668.5172,70.0,1139.0,706.0
819.5252,666.289,70.0,1134.0,692.0
807.49316,663.77783,70.0,1133.0,680.0
796.5389,661.49164,70.0,1132.0,673.0
785.28076,659.142,70.0,1131.0,665.0
773.4672,656.6765,70.0,1129.0,655.0
762.6298,654.4147,70.0,1128.0,648.0
751.3552,652.0616,70.0,1126.0,636.0
739.0928,649.5024,70.0,1125.0,625.0
728.7723,647.34845,70.0,1123.0,613.0
717.3754,644.96985,70.0,1123.0,600.0
706.1491,642.62683,70.0,1123.0,589.0
695.1794,640.3374,70.0,1123.0,578.0
683.3953,637.878,70.0,1123.0,567.0
672.0594,635.51215,70.0,1123.0,561.0
660.5637,633.1129,70.0,1123.0,556.0
649.3729,630.77734,70.0,1123.0,551.0
638.3154,628.4696,70.0,1122.0,546.0
627.40137,626.1918,70.0,1122.0,543.0
615.3419,623.6749,70.0,1121.0,539.0
604.7551,621.4654,70.0,1121.0,536.0
592.7288,618.95544,70.0,1120.0,531.0
581.46326,616.60425,70.0,1120.0,527.0
570.6504,614.34753,70.0,1120.0,524.0
558.84717,611.88416,70.0,1119.0,521.0
547.96796,609.6136,70.0,1119.0,519.0
536.62506,607.2463,70.0,1119.0,519.0
524.54846,604.7258,70.0,1119.0,519.0
514.22797,602.5719,70.0,1119.0,519.0
502.5608,600.1369,70.0,1119.0,519.0
490.6333,597.6476,70.0,1119.0,519.0
479.60733,595.3464,70.0,1119.0,519.0
468.01685,592.92737,70.0,1119.0,518.0
456.39087,590.501,70.0,1119.0,516.0
444.52368,588.02423,70.0,1119.0,515.0
434.15662,585.8606,70.0,1119.0,514.0
423.38828,583.61316,70.0,1119.0,512.0
411.8189,581.19855,70.0,1119.0,512.0
400.5146,578.8393,70.0,1119.0,510.0
389.24734,576.48773,70.0,1119.0,509.0
377.8063,574.0999,70.0,1119.0,508.0
366.83563,571.8103,70.0,1119.0,507.0
355.1329,569.36786,70.0,1119.0,507.0
343.78665,566.9998,70.0,1119.0,506.0
332.70407,564.6868,70.0,1119.0,506.0
321.10556,562.2662,70.0,1119.0,506.0
310.46713,560.0459,70.0,1119.0,506.0
298.4489,557.53766,70.0,1119.0,505.0
287.07318,555.1635,70.0,1119.0,505.0
275.8475,552.8207,70.0,1119.0,505.0
264.50192,550.4528,70.0,1119.0,503.0
253.72653,548.2039,70.0,1119.0,503.0
241.81947,545.7189,70.0,1119.0,503.0
230.8283,543.4249,70.0,1119.0,503.0
219.8415,541.1319,70.0,1119.0,503.0
219.8415,541.1319,70.0,1119.0,503.0
208.30132,538.7234,70.0,1119.0,503.0
196.63443,536.28845,70.0,1119.0,503.0
185.73946,534.0146,70.0,1119.0,503.0
174.04544,531.574,70.0,1119.0,503.0
163.06502,529.2823,70.0,1119.0,502.0
152.12146,526.9983,70.0,1119.0,501.0
141.10417,524.6989,70.0,1119.0,501.0
130.78302,522.54486,70.0,1119.0,501.0
119.65418,520.2222,70.0,1119.0,501.0
